pais;ciudad_id;tour_id;titulo_referencia;url
Mexico;cancun-l150;923219;Cancun buceo para principiantes en el museo subacuatico;https://www.getyourguide.com/es-es/cancun-l150/cancun-buceo-para-principiantes-en-el-museo-subacuatico-t923219/
Mexico;cancun-l150;541112;Cancun cata de;https://www.getyourguide.com/es-es/cancun-l150/cancun-cata-de-tequila-en-barco-t541112/
Mexico;puerto-vallarta-l265;415549;Puerto vallarta crucero de avistamiento de delfines con un biologo;https://www.getyourguide.com/es-es/puerto-vallarta-l265/puerto-vallarta-crucero-de-avistamiento-de-delfines-con-un-biologo-t415549/
Mexico;cancun-l150;478225;Punta cancun nada con delfines interax;https://www.getyourguide.com/es-es/cancun-l150/punta-cancun-nada-con-delfines-interax-t478225/
Mexico;tulum-l248;1123609;Tulum clase de sushi vegano con almuerzo o cena;https://www.getyourguide.com/es-es/tulum-l248/tulum-clase-de-sushi-vegano-con-almuerzo-o-cena-t1123609/
Mexico;municipio-oaxaca-de-juarez-l681;1192997;Oaxaca;https://www.getyourguide.com/es-es/municipio-oaxaca-de-juarez-l681/oaxaca-tour-gastronomico-tradicional-a-pie-con-bebidas-ancestrales-t1192997/
Mexico;cabo-san-lucas-l306;482692;Crucero por el arco famoso de los cabos visita de la ciudad y almuerzo;https://www.getyourguide.com/es-es/cabo-san-lucas-l306/crucero-por-el-arco-famoso-de-los-cabos-visita-de-la-ciudad-y-almuerzo-t482692/
Mexico;acapulco-de-juarez-l307;742622;Acapulco excursion a la laguna de coyuca;https://www.getyourguide.com/es-es/acapulco-de-juarez-l307/acapulco-excursion-a-la-laguna-de-coyuca-t742622/
Mexico;cancun-l150;405314;Cancun;https://www.getyourguide.com/es-es/cancun-l150/cancun-tour-en-la-jungla-y-aventura-en-lancha-rapida-t405314/
Mexico;cancun-l150;679451;Desde cancun snorkel con;https://www.getyourguide.com/es-es/cancun-l150/desde-cancun-snorkel-con-tiburones-ballena-t679451/
Mexico;campeche-l2516;908178;Tour de naturaleza ex haciendas sitios arqueologicos en campeche;https://www.getyourguide.com/es-es/campeche-l2516/tour-de-naturaleza-ex-haciendas-sitios-arqueologicos-en-campeche-t908178/
